,Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,DNH,DVC,Delhi,Essar steel,Goa,Gujarat,HP,Haryana,J&K,Jharkhand,Karnataka,Kerala,MP,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption
2030,2022-05-09,187.0,2.3,35.2,113.3,6.0,112.1,7.1,20.2,78.2,122.4,18.4,15.2,438.8,33.3,185.7,47.0,32.3,212.2,84.5,269.1,608.9,2.5,5.0,1.8,2.3,127.4,201.5,290.3,1.6,339.8,193.9,,472.8,45.6,161.3,4484.3
2031,2022-05-10,166.5,2.2,33.4,117.6,6.2,110.9,5.7,20.5,76.8,125.9,18.7,15.4,442.5,32.4,191.8,49.7,33.0,210.3,80.9,273.8,606.3,2.5,5.1,1.9,2.3,125.4,225.2,288.7,1.6,310.7,190.7,,482.8,44.1,161.7,4472.0
2032,2022-05-11,151.7,2.2,32.5,121.6,6.4,109.9,7.3,20.3,77.6,129.8,18.8,15.2,443.0,33.4,200.4,53.7,33.7,197.6,75.1,274.5,609.9,2.5,6.0,1.8,2.3,118.3,223.6,307.3,1.7,324.9,184.1,,486.9,47.1,162.6,4492.400000000001
2033,2022-05-12,161.4,2.3,32.1,117.4,6.8,111.4,7.6,19.0,77.0,136.2,18.8,14.7,444.4,32.7,207.7,53.1,34.0,188.5,73.7,278.5,601.7,2.4,5.9,1.8,2.4,121.6,232.0,302.8,1.7,323.6,183.2,,500.2,46.1,169.8,4521.200000000001
2034,2022-05-13,172.9,2.3,28.6,121.9,6.8,108.5,7.6,19.7,77.7,135.8,18.9,14.8,436.4,32.8,205.2,53.2,33.1,189.6,73.5,278.5,585.8,2.5,5.4,1.9,2.5,127.4,231.6,300.4,1.8,314.3,187.8,,498.9,45.9,165.7,4497.999999999999
2035,2022-05-14,180.6,2.3,28.4,114.5,6.4,105.8,7.6,19.5,76.2,130.7,19.1,13.8,433.5,33.1,203.9,52.6,32.0,199.5,72.0,279.6,588.3,2.5,5.7,1.8,2.3,129.0,229.5,307.1,1.4,328.5,189.0,,514.2,49.0,161.5,4529.8
2036,2022-05-15,187.5,2.5,25.4,121.5,6.2,102.8,7.0,19.6,74.6,125.6,19.9,13.2,415.3,30.6,192.2,52.1,32.2,186.0,63.5,274.9,577.8,2.5,4.6,1.7,2.3,129.1,223.5,298.4,1.3,281.4,174.7,,510.5,47.7,160.9,4376.9
2037,2024-05-13,196.7,2.6,39.4,126.0,6.2,112.2,,,72.7,129.9,,15.8,455.7,31.4,205.2,55.5,42.9,244.3,93.7,267.1,572.3,3.1,5.7,1.9,2.8,130.6,209.4,323.5,1.4,390.6,167.5,,533.1,51.7,203.4,4770.299999999999
2038,2024-05-14,217.8,2.8,42.9,133.7,6.2,116.4,,,73.8,127.7,,17.2,425.1,32.5,212.4,52.9,44.3,245.3,91.0,264.6,578.1,3.2,5.6,2.1,2.9,130.6,222.2,310.7,1.6,388.7,192.4,,545.9,52.7,223.3,4841.9
2039,2024-05-15,226.3,2.8,44.3,143.4,6.4,114.5,,,76.7,129.3,,16.2,458.6,33.7,216.4,54.6,45.3,244.3,89.7,271.6,597.7,3.2,5.6,2.1,3.0,129.5,234.4,310.0,1.5,382.9,194.7,,554.3,52.5,232.0,4954.000000000001
2040,2024-05-16,221.3,3.0,45.1,146.0,6.8,117.5,,,77.4,134.8,,16.0,467.9,33.9,223.0,54.0,46.6,248.0,90.7,287.0,595.2,3.4,5.6,2.2,3.1,132.0,238.6,331.6,1.0,359.7,187.5,,564.7,53.8,236.4,5009.799999999999
2041,2024-05-17,211.0,2.7,41.8,150.6,6.9,116.3,,,78.0,139.7,,16.6,487.4,34.8,228.2,54.1,46.5,238.4,90.9,291.4,589.9,3.2,5.4,2.1,2.8,132.1,256.1,335.5,1.5,352.1,176.0,,575.6,56.3,244.7,5044.1
2042,2024-05-18,210.4,2.9,37.0,150.8,7.2,110.7,,,76.6,141.6,,17.6,495.4,36.1,234.5,53.3,48.5,233.6,88.0,293.9,607.2,3.0,5.4,2.4,2.8,129.3,260.8,341.6,1.4,351.1,175.7,,588.0,56.9,239.6,5080.0
2043,2024-05-19,204.5,3.2,35.6,149.0,6.9,111.1,,,73.2,138.5,,14.3,470.8,33.5,220.8,54.8,43.7,196.9,79.0,284.1,591.8,2.9,5.2,2.0,2.7,123.1,259.4,335.8,1.0,312.4,166.1,,584.8,52.8,225.0,4860.0
2044,2023-07-31,207.2,3.0,46.0,151.3,7.1,112.6,,,76.5,131.6,,12.6,347.3,35.3,226.5,51.7,39.8,196.8,78.8,252.3,474.4,2.8,5.2,1.9,2.1,125.7,298.2,259.8,1.2,378.8,215.1,5.8,529.7,47.4,226.6,4627.400000000001
2045,2023-08-01,208.8,3.0,48.1,148.3,7.6,108.7,,,74.5,136.0,,12.8,346.8,36.4,246.7,52.6,36.9,201.4,80.7,248.8,480.1,2.6,5.3,1.8,2.9,114.0,327.3,279.1,1.3,391.9,211.2,6.0,546.0,49.2,209.2,4700.0
2046,2023-08-02,211.4,3.0,47.2,121.0,7.8,90.9,,,68.7,139.3,,12.6,344.5,35.9,246.0,51.7,30.6,204.5,82.0,233.1,489.5,2.7,5.2,1.9,2.9,98.3,332.9,302.2,0.9,392.7,226.2,5.3,511.6,47.7,184.0,4607.2
2047,2023-08-03,217.4,2.9,43.9,134.0,7.8,75.2,,,71.7,137.7,,12.8,351.1,36.1,237.3,51.9,34.7,212.9,83.1,207.0,489.3,2.6,5.5,1.8,2.9,115.4,320.3,290.1,1.1,388.4,235.1,5.1,507.2,47.8,201.1,4606.500000000001
2048,2023-08-04,227.1,3.0,43.3,143.3,7.3,84.8,,,73.9,133.9,,13.0,362.2,36.3,236.2,52.5,38.0,225.3,83.1,203.2,488.8,2.6,5.5,1.8,2.8,118.8,313.0,295.6,1.3,393.8,246.2,5.2,479.3,47.5,212.8,4658.4
2049,2023-08-05,234.5,2.8,43.0,145.3,7.1,88.2,,,73.3,127.1,,13.2,368.6,36.7,235.2,52.6,35.9,226.5,81.8,208.3,493.8,2.5,5.7,1.8,2.9,113.4,302.9,301.1,1.2,386.5,252.6,5.2,490.1,47.4,211.7,4674.9
2050,2023-08-06,232.7,2.9,40.7,138.3,6.3,95.3,,,71.8,123.9,,12.0,350.6,33.2,225.3,49.9,35.4,212.2,75.6,211.3,482.5,2.4,5.7,1.6,2.9,122.1,316.6,301.9,0.7,367.5,249.0,4.4,453.8,40.3,190.6,4533.500000000001
2051,2019-04-08,191.4,2.0,21.3,79.5,3.7,102.8,7.5,18.7,63.8,85.6,5.3,12.0,378.0,25.4,116.7,41.3,18.7,235.1,85.7,197.6,497.4,2.6,5.9,1.7,2.0,85.9,119.0,197.5,1.3,349.6,204.0,,316.2,34.6,138.4,3656.8
2052,2019-04-09,194.1,2.1,22.3,70.9,3.7,101.7,6.2,18.9,69.2,86.9,5.2,13.7,379.7,26.2,126.8,43.9,20.9,228.9,84.8,210.4,499.9,2.6,5.7,1.6,2.0,83.2,126.8,211.3,1.0,359.6,206.7,,331.6,37.0,133.3,3727.6
2053,2019-04-10,195.9,2.1,24.3,75.0,4.0,100.4,7.5,19.0,69.7,91.0,5.3,13.7,379.9,25.3,129.4,41.0,22.5,233.5,84.0,212.3,500.8,2.1,6.1,1.5,2.0,89.0,125.9,215.1,1.3,362.8,205.5,,340.6,37.9,135.1,3770.4
2054,2019-04-11,175.0,2.2,24.8,85.6,4.0,100.5,7.7,19.0,66.5,94.4,5.3,11.8,386.5,25.2,131.2,45.9,22.9,234.8,86.4,212.8,502.7,2.7,6.3,1.8,2.2,89.5,126.3,215.6,0.8,362.1,192.6,,345.6,31.3,165.8,3796.7
2055,2019-04-12,192.0,2.3,25.4,89.7,4.0,100.5,7.7,18.8,69.7,94.8,5.2,11.8,389.4,26.7,127.1,42.8,23.9,239.3,87.3,211.5,501.4,2.6,6.4,1.9,2.3,89.3,126.1,210.6,1.2,365.4,190.1,,347.0,37.8,171.8,3832.7
2056,2019-04-13,191.0,2.2,27.8,90.8,3.7,101.6,7.6,18.7,65.4,90.0,5.0,11.8,383.1,26.8,126.3,42.2,20.7,237.8,88.6,213.7,489.9,2.6,5.5,2.0,2.2,91.4,123.5,216.6,1.1,361.5,187.4,,347.1,38.9,171.0,3804.4
2057,2019-04-14,192.4,2.0,23.6,85.3,3.4,102.5,7.3,18.3,69.0,85.5,4.8,11.8,369.0,24.8,116.6,44.2,24.3,223.6,83.3,211.1,468.4,2.5,5.4,1.7,2.1,93.6,114.7,213.0,1.1,332.8,198.2,,340.1,35.7,164.5,3684.6999999999994
2058,2017-01-30,151.8,2.1,22.0,61.1,3.7,73.2,6.7,16.9,63.7,60.2,9.4,9.4,284.5,25.9,98.0,44.2,23.0,200.8,67.9,198.9,425.9,2.3,5.6,1.4,2.0,67.7,89.7,193.9,2.2,254.0,160.7,,261.4,34.9,110.7,3041.6
2059,2017-01-31,152.5,2.1,21.8,61.8,3.6,74.8,6.8,16.5,64.3,63.6,10.2,9.9,285.7,25.0,100.9,44.0,23.3,208.3,68.6,201.6,434.0,2.3,5.8,1.5,2.1,67.6,92.2,202.0,1.1,264.0,164.8,,261.3,35.1,110.8,3095.9
2060,2017-02-01,159.7,2.0,21.5,65.4,3.6,73.9,6.7,16.3,64.2,63.9,9.4,9.6,281.2,25.4,104.3,44.5,23.8,208.1,68.2,202.7,429.8,2.2,5.4,1.5,1.9,69.8,92.0,200.8,1.4,267.5,165.8,,261.3,35.0,108.2,3103.2
2061,2017-02-02,155.4,1.9,22.1,62.2,3.5,75.0,6.7,16.5,63.2,62.9,8.8,9.1,284.4,25.3,110.3,45.2,22.1,210.3,66.7,202.5,437.8,2.3,5.3,1.5,1.9,68.3,92.9,197.9,1.4,268.0,167.9,,256.9,34.0,110.9,3107.3
2062,2017-02-03,158.5,2.0,21.5,59.9,3.6,76.1,6.7,16.4,63.7,64.1,8.0,9.4,289.4,25.5,106.9,45.7,21.8,211.4,65.9,204.2,427.5,2.1,6.0,1.5,1.8,68.6,94.5,201.2,1.7,277.2,167.6,,257.7,35.4,113.4,3122.8
2063,2017-02-04,156.8,2.0,22.6,59.6,3.4,71.2,6.7,16.9,64.6,60.2,10.9,8.0,286.4,27.9,109.4,46.3,22.0,209.4,65.5,203.7,428.0,2.2,6.2,1.4,1.7,66.9,79.0,201.9,1.8,266.0,165.8,,259.5,34.9,113.4,3088.2000000000003
2064,2017-02-05,154.9,1.9,21.7,61.7,3.1,75.0,6.5,16.4,62.7,59.1,9.3,8.2,272.4,23.3,98.9,33.3,21.7,198.5,59.0,201.6,419.1,2.2,6.0,1.3,1.7,66.4,79.4,199.9,1.3,257.0,162.5,,256.4,31.7,106.1,2985.6
2065,2018-04-30,181.3,2.2,20.8,55.2,4.9,85.2,7.2,17.6,67.0,102.3,2.1,10.8,343.2,24.4,145.7,42.2,19.1,215.5,81.4,177.4,499.9,2.0,4.9,1.3,2.0,72.4,145.7,209.2,1.5,338.6,160.1,,294.3,39.4,136.5,3521.6000000000004
2066,2018-05-01,162.9,2.1,20.6,71.4,5.0,78.4,5.2,16.1,68.1,104.3,2.5,10.8,346.4,24.0,150.6,44.1,20.6,202.2,71.8,178.0,458.6,2.0,4.9,1.3,2.0,64.1,147.8,208.8,1.0,296.2,150.6,,333.3,38.0,124.5,3425.4000000000005
2067,2018-05-02,168.0,1.3,19.5,77.5,4.7,78.8,6.5,16.7,65.7,100.0,5.7,10.8,346.4,23.1,133.2,40.1,21.4,209.5,76.3,186.5,489.8,1.7,4.6,1.4,1.7,78.3,133.3,201.6,1.3,315.8,155.4,,320.6,30.8,139.6,3474.3999999999996
2068,2018-05-03,150.6,2.2,21.7,74.7,4.4,75.5,7.4,17.2,67.2,93.7,5.9,11.4,351.0,23.5,122.6,37.8,19.5,196.9,75.0,169.5,504.4,2.0,4.6,1.5,1.8,77.6,128.4,196.1,1.4,323.5,128.4,,252.2,30.6,139.3,3327.6
2069,2018-05-04,147.6,2.1,20.9,78.0,4.9,84.6,7.5,17.2,69.2,97.6,3.6,11.5,354.4,24.9,138.7,38.2,23.0,187.0,73.1,186.1,498.2,2.2,5.0,1.6,2.0,89.4,137.7,207.9,1.3,314.7,127.7,,318.0,37.8,154.1,3476.0000000000005
2070,2018-05-05,159.7,2.1,22.1,81.9,4.8,86.2,7.5,17.4,69.6,98.7,4.2,11.5,352.7,24.9,140.7,42.1,22.1,203.0,74.2,191.8,508.1,2.3,5.1,1.7,2.1,95.5,148.7,210.9,1.4,320.3,140.6,,345.7,37.7,160.8,3606.2999999999993
2071,2018-05-06,168.0,2.1,18.9,87.7,4.0,87.0,7.0,17.4,68.6,95.2,4.2,11.2,337.0,23.2,133.2,37.3,23.6,193.2,66.6,187.1,495.2,2.0,5.0,1.6,1.8,92.0,129.1,206.2,1.0,303.5,140.1,,329.1,36.6,156.3,3479.6
2072,2023-10-16,241.6,2.6,35.2,129.2,3.8,118.9,,,72.0,95.0,,14.0,389.6,30.1,155.1,47.6,32.7,266.2,79.5,283.9,605.5,2.5,5.4,1.9,2.4,112.6,128.3,277.8,1.1,321.7,286.2,5.3,366.9,32.4,196.9,4414.799999999999
2073,2023-10-17,244.7,2.5,36.7,113.9,3.7,120.1,,,72.4,81.7,,14.3,422.5,32.9,146.2,47.8,32.2,267.0,80.7,286.7,618.7,2.7,5.7,1.9,2.6,116.4,133.9,266.2,1.2,320.0,283.6,6.0,300.2,37.2,199.1,4372.400000000001
2074,2023-10-18,246.8,2.5,37.2,113.5,3.6,117.8,,,72.0,80.7,,14.4,418.2,33.0,158.2,48.0,31.7,269.8,82.2,295.3,626.4,2.7,5.7,1.8,2.7,120.1,143.3,275.7,1.2,332.6,281.6,5.6,335.3,37.8,190.8,4461.900000000001
2075,2023-10-19,247.3,2.6,37.3,112.8,3.6,117.3,,,71.3,79.7,,15.0,431.5,32.9,159.4,47.6,32.5,276.6,82.6,299.8,626.2,2.7,5.6,1.8,2.7,116.7,146.0,276.6,1.2,340.5,283.1,5.5,342.0,38.4,188.5,4502.9
2076,2023-10-20,247.2,2.7,35.8,111.3,3.6,116.2,,,71.9,79.7,,14.9,427.2,33.5,161.0,50.3,32.8,277.3,82.3,301.3,615.6,2.7,5.8,2.1,2.7,108.3,148.2,284.2,1.1,348.4,284.4,5.4,345.9,39.1,176.7,4493.8
2077,2023-10-21,242.3,2.7,34.9,109.2,3.5,112.5,,,71.2,76.4,,15.1,436.2,33.7,161.4,49.8,31.7,274.4,82.7,305.1,607.4,2.7,5.8,2.0,2.6,108.3,149.3,288.8,1.1,345.2,263.3,5.4,345.9,38.6,158.8,4441.400000000001
2078,2023-10-22,233.6,2.6,30.3,105.8,3.1,110.2,,,68.1,73.0,,13.6,422.8,32.0,145.6,51.2,30.3,259.6,75.1,302.5,599.8,2.7,5.8,1.8,2.5,104.6,138.7,282.3,0.9,321.7,279.0,5.5,336.6,36.9,148.0,4298.2
2079,2020-11-23,170.4,2.1,23.3,71.1,3.3,72.8,6.8,18.2,63.8,62.0,18.3,10.2,330.9,29.7,113.3,50.5,24.3,195.2,69.4,273.3,442.3,2.8,6.1,1.6,2.2,70.0,99.6,233.8,1.5,270.2,147.1,,240.5,35.6,100.7,3269.7000000000003
2080,2020-11-24,166.8,2.1,23.8,72.5,3.2,74.6,7.4,18.3,63.6,62.6,17.4,10.3,335.4,30.6,120.5,51.2,24.6,200.9,71.2,275.9,462.6,2.8,6.3,1.6,2.2,69.6,102.7,236.2,1.5,266.4,146.3,,245.5,36.4,110.1,3329.0
2081,2020-11-25,155.1,2.2,24.4,75.3,3.4,74.5,7.6,18.4,65.0,64.3,16.9,10.1,333.0,30.8,121.1,52.1,25.0,198.6,72.5,279.1,458.3,2.9,6.2,1.6,2.3,67.5,105.4,236.1,1.5,236.6,146.6,,247.5,37.6,109.0,3291.6
2082,2020-11-26,122.4,2.1,23.6,74.0,3.0,73.0,7.5,18.5,62.7,61.8,17.7,10.0,334.6,30.6,117.1,51.4,25.4,186.1,67.3,275.3,458.0,3.0,6.4,1.6,2.1,67.5,110.1,224.5,1.6,208.4,138.4,,243.6,37.1,106.5,3175.2
2083,2020-11-27,116.6,2.0,24.3,75.1,3.3,70.0,7.5,17.2,64.8,63.4,18.1,10.2,333.4,29.6,122.7,51.6,25.8,186.4,72.2,276.2,443.7,3.0,6.3,1.7,2.1,67.6,113.6,231.9,1.6,243.9,128.8,,250.8,37.1,109.0,3217.7
2084,2020-11-28,127.9,2.0,24.6,72.0,3.1,72.8,6.1,18.1,63.7,59.8,17.3,11.0,334.7,29.6,123.8,52.0,24.8,177.9,71.7,276.4,433.6,2.6,6.1,1.6,2.1,68.9,117.7,233.3,1.7,255.4,130.7,,250.4,36.7,110.8,3227.7000000000003
2085,2020-11-29,130.8,2.0,24.1,75.2,3.0,73.9,6.9,18.1,62.6,58.1,17.4,9.1,327.9,27.9,118.1,51.1,24.8,174.9,66.1,275.7,447.9,2.7,6.0,1.7,2.1,67.9,108.6,232.7,1.4,241.3,135.5,,246.0,34.9,104.5,3187.7000000000003
2086,2021-05-10,207.4,2.2,26.4,88.5,3.9,72.3,6.1,15.8,62.6,74.6,17.8,10.8,373.0,26.8,134.5,49.0,25.3,196.8,73.1,210.2,508.9,2.3,5.7,1.4,2.2,93.3,145.5,223.2,1.0,319.2,166.5,,344.8,34.8,142.5,3677.2000000000007
2087,2021-05-11,195.2,2.3,26.4,95.7,3.9,69.2,6.5,16.0,64.4,77.9,16.8,11.1,373.2,26.6,134.1,44.1,24.8,190.8,72.1,206.2,515.4,2.6,5.7,1.5,2.2,81.4,146.8,218.1,1.0,329.3,165.3,,362.1,35.2,135.5,3668.4
2088,2021-05-12,178.9,2.3,24.8,74.9,3.7,76.5,6.3,16.1,62.5,77.7,18.7,10.9,365.4,27.1,132.8,48.1,23.3,188.3,69.4,213.2,515.3,2.4,5.6,1.5,2.2,86.3,140.9,211.1,0.9,330.5,153.9,,340.1,33.6,128.3,3582.7
2089,2021-05-13,188.3,2.4,23.9,77.7,3.4,75.7,6.3,15.9,62.7,71.6,18.5,10.6,368.1,25.6,125.3,49.1,21.6,183.5,65.2,215.0,512.0,2.4,5.4,1.5,2.1,80.3,127.3,207.7,0.9,315.8,154.4,,310.5,32.3,129.9,3501.8
2090,2021-05-14,187.8,2.2,24.0,97.5,3.2,78.2,6.3,15.6,64.9,73.0,18.1,9.7,360.2,26.6,132.2,39.7,26.3,180.9,54.2,218.8,503.2,2.2,5.7,1.6,2.2,87.2,137.2,216.6,1.0,306.6,156.2,,343.6,33.8,141.7,3566.6
2091,2021-05-15,186.4,2.3,22.6,110.0,3.6,81.0,6.3,15.9,65.8,72.8,18.2,10.5,365.7,26.9,131.8,46.8,27.5,159.6,48.7,221.7,479.0,2.5,5.6,1.5,2.2,94.1,137.2,217.7,1.0,288.2,147.8,,355.4,35.0,161.7,3560.7000000000003
2092,2021-05-16,182.8,2.1,23.3,115.6,3.5,85.8,5.1,14.9,64.8,73.6,18.8,3.8,332.8,24.2,129.2,50.1,28.1,144.3,52.7,206.8,401.8,2.4,5.6,1.6,2.2,97.1,138.3,222.4,0.8,270.4,137.2,,372.9,33.1,160.8,3416.2000000000003
2093,2024-02-12,222.5,3.1,28.0,93.9,4.2,106.0,,,71.1,75.4,,13.5,396.5,35.7,148.7,59.0,30.8,301.6,86.1,309.2,584.6,3.2,6.2,2.2,2.4,93.4,158.8,322.8,1.9,331.9,270.7,3.8,328.5,43.0,149.4,4361.799999999999
2094,2024-02-13,223.7,3.0,28.1,87.8,4.1,113.8,,,70.8,76.6,,12.8,407.4,36.0,154.8,59.1,27.2,306.6,85.2,298.6,593.6,3.1,6.3,2.2,2.4,98.6,164.4,327.6,1.7,360.9,278.1,3.9,317.8,44.2,154.6,4428.300000000001
2095,2024-02-14,224.3,3.0,28.3,84.9,4.0,116.4,,,72.0,76.4,,12.9,393.6,36.3,157.4,58.0,29.0,309.8,90.3,297.2,598.5,2.9,6.6,2.4,2.4,108.7,164.5,324.3,1.9,361.7,278.8,3.8,320.9,43.6,145.9,4434.2
2096,2024-02-15,226.6,3.1,27.6,87.2,3.8,118.8,,,70.3,74.1,,13.7,404.7,35.0,155.2,58.2,28.2,309.1,90.1,293.1,599.1,2.9,6.6,2.3,2.5,110.0,163.5,325.4,2.0,365.4,276.0,4.0,323.7,42.5,147.1,4444.900000000001
2097,2024-02-16,228.0,3.0,28.0,86.2,3.9,120.2,,,70.4,74.9,,13.9,410.6,35.3,157.4,58.0,29.3,305.7,90.3,294.1,603.0,3.0,6.4,2.1,2.4,109.2,162.6,327.1,2.0,367.2,276.0,4.2,330.6,43.1,152.3,4474.300000000001
2098,2024-02-17,226.1,3.0,27.5,86.4,3.7,121.2,,,67.5,68.6,,13.4,417.0,34.7,153.3,58.1,29.1,302.2,90.9,294.6,599.4,3.0,6.5,2.3,2.5,111.3,160.4,324.3,1.9,361.6,273.7,4.1,329.5,41.9,153.1,4447.8
2099,2024-02-18,217.9,3.0,26.1,84.3,3.5,122.5,,,70.1,67.0,,14.0,394.5,33.1,138.0,57.5,29.5,291.0,84.9,292.2,582.5,2.9,6.5,2.2,2.2,111.5,139.0,311.3,1.7,331.7,266.9,3.7,320.6,38.7,140.3,4264.3
2100,2022-06-13,215.3,2.3,28.3,123.3,7.6,107.0,,,75.2,150.3,17.8,12.2,400.1,34.1,225.3,49.4,31.5,212.4,75.0,239.1,527.5,2.6,3.7,1.9,2.7,136.2,242.0,296.4,1.4,354.5,183.7,,509.8,50.9,192.4,4549.899999999999
2101,2022-06-14,220.4,2.3,27.3,130.3,7.5,108.1,,,76.8,144.2,17.2,12.7,405.4,36.5,235.0,48.3,32.3,223.4,77.2,245.5,547.4,2.5,4.0,1.8,2.7,129.2,265.4,283.9,1.6,360.8,178.8,,507.5,52.9,188.1,4615.6
2102,2022-06-15,205.9,2.6,25.7,119.6,7.8,99.9,,,72.8,145.3,17.1,12.9,406.6,35.9,239.9,55.0,28.0,209.5,76.4,242.0,557.1,2.6,4.9,1.8,2.3,125.3,264.6,308.4,1.4,355.1,171.2,,526.5,54.3,177.7,4594.6
2103,2022-06-16,205.3,2.4,24.2,122.5,7.1,97.6,,,77.1,140.2,17.9,12.7,415.0,33.6,224.3,49.7,30.6,211.8,74.9,222.5,556.6,2.7,4.9,1.7,2.5,127.8,263.8,304.6,1.4,337.8,164.9,,493.8,50.8,189.9,4510.5
2104,2022-06-17,200.8,2.2,24.2,121.6,5.9,96.7,,,75.2,125.5,17.9,13.0,421.7,33.5,193.0,41.5,28.9,206.3,75.7,218.7,552.9,2.5,4.7,1.7,2.6,128.0,216.0,295.8,1.5,340.7,172.0,,463.2,48.2,172.5,4342.5
2105,2022-06-18,197.3,2.3,24.8,110.5,5.1,87.3,,,75.5,108.6,18.4,12.7,422.2,31.3,180.8,41.9,29.4,202.5,75.2,210.6,550.7,2.3,5.1,1.6,2.6,124.0,235.9,269.1,1.5,326.3,173.9,,438.8,45.8,163.5,4215.800000000001
2106,2022-06-19,191.4,2.2,25.1,104.1,4.6,85.1,,,73.4,98.6,20.1,11.7,401.3,30.0,170.2,43.3,27.9,180.4,68.6,192.1,516.6,2.5,5.4,1.5,2.4,129.4,255.1,228.3,1.2,303.4,162.2,,430.1,42.0,151.7,3998.599999999999
2107,2019-04-15,193.5,2.0,22.3,92.8,4.1,102.1,7.5,18.4,69.9,97.2,4.1,11.8,379.8,23.2,127.4,41.6,24.6,243.1,83.0,202.9,483.8,1.7,5.2,1.7,2.0,95.1,118.1,205.8,1.2,352.6,195.2,,351.0,39.0,171.1,3783.3
2108,2019-04-16,193.9,2.1,20.4,88.5,4.0,100.0,7.6,18.9,69.6,89.2,4.2,14.0,359.3,25.3,95.5,39.3,26.6,249.3,87.3,176.6,478.3,2.1,5.3,1.9,2.1,93.8,95.9,159.2,1.2,362.1,193.8,,284.6,37.5,178.0,3576.1
2109,2019-04-17,193.9,2.1,15.6,69.1,3.2,99.6,7.5,18.7,67.1,73.7,2.9,13.8,335.8,26.0,98.7,39.4,22.6,241.5,82.4,154.0,470.4,1.5,4.1,1.9,2.1,90.5,100.7,146.4,1.0,360.3,189.0,,251.5,34.6,162.6,3392.8999999999996
2110,2019-04-18,195.6,2.1,23.9,81.1,3.2,101.8,7.5,18.7,66.0,74.4,3.3,13.8,355.9,25.8,106.5,46.7,23.5,217.0,76.5,181.0,482.3,1.7,5.1,1.8,2.1,91.2,98.6,168.3,1.1,306.4,186.3,,269.9,33.7,170.5,3450.4999999999995
2111,2019-04-19,193.5,2.1,26.1,86.6,3.2,93.6,7.5,18.5,66.9,75.2,5.2,13.8,358.8,26.6,114.3,44.7,19.7,220.7,69.2,192.0,477.8,1.9,5.3,1.8,2.1,80.7,104.6,178.1,1.0,329.0,173.3,,301.0,37.5,166.0,3507.0
2112,2019-04-20,187.8,2.1,23.8,89.8,3.5,95.6,7.5,18.4,69.3,78.7,5.8,13.8,367.5,26.1,116.2,44.7,22.6,228.6,74.9,200.5,487.4,1.8,5.3,1.6,2.2,79.9,112.8,187.2,1.2,330.5,167.9,,315.6,38.1,164.3,3582.2
2113,2019-04-21,178.1,2.1,22.9,92.3,3.3,95.9,7.3,18.5,68.1,79.2,5.7,10.3,363.6,22.5,110.9,43.0,21.1,216.0,69.5,201.3,468.5,2.2,5.2,1.8,2.1,80.9,108.5,190.4,1.0,304.2,164.6,,320.3,35.2,155.0,3479.9
2114,2024-07-15,191.4,2.9,42.5,155.5,8.1,122.4,,,74.0,142.1,,10.5,422.7,39.3,279.3,55.5,43.4,199.1,69.7,259.8,500.7,3.1,5.5,1.6,3.0,116.1,348.3,304.8,1.3,327.6,221.2,,574.1,50.5,229.0,4880.3
2115,2024-07-16,195.6,3.0,44.4,152.0,8.2,124.7,,,73.9,150.4,,14.8,409.4,40.2,289.0,56.6,44.3,196.8,68.8,268.1,514.7,3.0,5.6,1.8,3.1,119.9,358.4,317.3,1.4,319.0,226.8,,603.2,54.4,231.7,4975.7
2116,2024-07-17,202.1,3.0,47.0,143.6,7.6,126.9,,,70.5,151.7,,13.5,393.8,39.1,275.5,56.1,38.6,204.1,73.6,273.1,507.4,3.1,5.6,1.5,3.2,122.2,358.9,325.4,1.3,337.9,232.8,,600.5,51.7,232.6,4979.0
2117,2024-07-18,199.3,2.9,46.9,161.0,8.1,128.6,,,74.7,149.3,,12.9,412.6,38.6,276.2,51.0,45.2,197.5,72.8,270.2,501.2,3.1,5.5,2.0,3.1,122.1,359.8,326.0,1.4,326.7,240.9,,609.0,52.1,242.5,5017.1
2118,2024-07-19,187.8,3.3,48.6,159.8,8.2,132.6,,,76.7,149.1,,12.5,414.1,39.5,279.3,55.3,47.4,189.6,73.3,271.5,507.1,3.4,5.5,2.0,3.0,119.6,358.3,320.5,1.4,328.6,210.2,,592.5,54.0,241.1,4970.5
2119,2024-07-20,182.0,2.6,46.6,163.0,7.7,122.7,,,74.3,144.7,,12.8,417.0,40.5,287.7,54.8,46.1,181.6,76.6,274.9,494.1,3.1,5.6,2.5,3.2,116.6,363.2,331.6,1.3,329.3,192.7,,601.7,53.8,236.3,4946.000000000001
2120,2024-07-21,195.6,3.0,44.4,152.0,8.2,124.7,,,73.9,150.4,,14.8,409.4,40.2,289.0,56.6,44.3,196.8,68.8,268.1,514.7,3.0,5.6,1.8,3.1,119.9,358.4,317.3,1.4,319.0,226.8,,603.2,54.4,231.7,4975.7
